Age,Salary,Joining Designation,Designation,Total Business Value,Quarterly Rating,retention_days,promoted,GenderBin,Education_Level_Bachelor,Education_Level_College,Education_Level_Master,attrition
44,46719,1,1,493860,2,561.0,0,0,1,0,0,0
44,46719,1,1,542620,2,591.0,0,0,1,0,0,0
44,46719,1,1,0,2,622.0,0,0,1,0,0,0
44,46719,1,1,2225760,4,652.0,0,0,1,0,0,0
44,46719,1,1,1976570,4,683.0,0,0,1,0,0,0
44,46719,1,1,1901750,4,714.0,0,0,1,0,0,0
45,51911,1,2,940080,4,744.0,1,0,1,0,0,0
45,51911,1,2,1111760,4,775.0,1,0,1,0,0,0
45,51911,1,2,549400,4,805.0,1,0,1,0,0,0
32,28186,1,1,0,1,11.0,0,0,0,1,0,0
32,28186,1,1,0,1,42.0,0,0,0,1,0,0
32,28186,1,1,0,1,72.0,0,0,0,1,0,1
46,49113,1,1,611020,3,165.0,0,1,1,0,0,0
46,49113,1,1,495100,3,196.0,0,1,1,0,0,0
46,49113,1,1,1243650,3,225.0,0,1,1,0,0,0
46,49113,1,1,100440,3,256.0,0,1,1,0,0,0
46,49113,1,1,500000,3,286.0,0,1,1,0,0,0
47,49113,1,1,250000,3,317.0,0,1,1,0,0,0
47,49113,1,1,0,3,347.0,0,1,1,0,0,0
47,49113,1,1,526480,3,378.0,0,1,1,0,0,0
47,49113,1,1,485070,3,409.0,0,1,1,0,0,0
47,49113,1,1,194000,2,439.0,0,1,1,0,0,0
47,49113,1,1,200000,2,470.0,0,1,1,0,0,0
47,49113,1,1,200000,2,500.0,0,1,1,0,0,0
47,49113,1,1,300150,2,531.0,0,1,1,0,0,0
47,49113,1,1,-436340,2,562.0,0,1,1,0,0,0
47,49113,1,1,1690170,2,590.0,0,1,1,0,0,0
47,49113,1,1,747900,3,621.0,0,1,1,0,0,0
47,49113,1,1,98140,3,651.0,0,1,1,0,0,0
48,49113,1,1,997390,3,682.0,0,1,1,0,0,0
48,49113,1,1,912440,3,712.0,0,1,1,0,0,0
48,49113,1,1,0,3,743.0,0,1,1,0,0,0
48,49113,1,1,581000,3,774.0,0,1,1,0,0,0
48,49113,1,1,431510,4,804.0,0,1,1,0,0,0
48,49113,1,1,919710,4,835.0,0,1,1,0,0,0
48,49113,1,1,1158050,4,865.0,0,1,1,0,0,0
33,82259,2,2,0,1,1.0,0,1,0,1,0,0
33,82259,2,2,0,1,32.0,0,1,0,1,0,0
33,82259,2,2,0,1,63.0,0,1,0,1,0,0
33,82259,2,2,0,1,93.0,0,1,0,1,0,0
33,82259,2,2,0,1,124.0,0,1,0,1,0,0
33,82259,2,2,196560,1,154.0,0,1,0,1,0,1
29,38569,1,1,0,1,0.0,0,1,0,0,1,0
29,38569,1,1,0,1,30.0,0,1,0,0,1,0
29,38569,1,1,1189750,4,61.0,0,1,0,0,1,0
29,38569,1,1,1124140,4,92.0,0,1,0,0,1,0
29,38569,1,1,1949240,4,120.0,0,1,0,0,1,0
30,38569,1,1,0,1,151.0,0,1,0,0,1,0
30,38569,1,1,263660,1,181.0,0,1,0,0,1,0
30,38569,1,1,0,1,212.0,0,1,0,0,1,1
35,109992,3,3,150960,2,24.0,0,0,0,1,0,0
35,109992,3,3,938340,2,55.0,0,0,0,1,0,0
35,109992,3,3,342810,2,85.0,0,0,0,1,0,0
36,109992,3,3,600000,2,116.0,0,0,0,1,0,0
36,109992,3,3,413040,2,147.0,0,0,0,1,0,0
36,109992,3,3,481080,2,177.0,0,0,0,1,0,0
36,109992,3,3,600000,2,208.0,0,0,0,1,0,0
36,109992,3,3,0,2,238.0,0,0,0,1,0,0
37,88715,2,2,0,1,25.0,0,0,0,0,1,0
37,88715,2,2,1077280,3,55.0,0,0,0,0,1,0
37,88715,2,2,325810,3,86.0,0,0,0,0,1,0
38,88715,2,2,847890,3,116.0,0,0,0,0,1,0
33,121332,1,3,1128180,2,1177.0,1,0,0,1,0,0
33,121332,1,3,554200,2,1208.0,1,0,0,1,0,0
33,121332,1,3,2946700,2,1237.0,1,0,0,1,0,0
33,121332,1,3,336980,3,1268.0,1,0,0,1,0,0
33,121332,1,3,606110,3,1298.0,1,0,0,1,0,0
33,121332,1,3,625750,3,1329.0,1,0,0,1,0,0
34,121332,1,3,858770,2,1359.0,1,0,0,1,0,0
34,121332,1,3,359860,2,1390.0,1,0,0,1,0,0
34,121332,1,3,345640,2,1421.0,1,0,0,1,0,0
34,121332,1,3,930380,3,1451.0,1,0,0,1,0,0
34,121332,1,3,200000,3,1482.0,1,0,0,1,0,0
34,121332,1,3,514550,3,1512.0,1,0,0,1,0,0
34,121332,1,3,1067510,3,1543.0,1,0,0,1,0,0
34,121332,1,3,1017350,3,1574.0,1,0,0,1,0,0
34,121332,1,3,3885290,3,1602.0,1,0,0,1,0,0
34,121332,1,3,689880,3,1633.0,1,0,0,1,0,0
34,121332,1,3,422140,3,1663.0,1,0,0,1,0,0
34,121332,1,3,419550,3,1694.0,1,0,0,1,0,0
35,121332,1,3,189600,2,1724.0,1,0,0,1,0,0
35,121332,1,3,150750,2,1755.0,1,0,0,1,0,0
35,121332,1,3,734130,2,1786.0,1,0,0,1,0,0
35,121332,1,3,155010,2,1816.0,1,0,0,1,0,0
35,121332,1,3,304600,2,1847.0,1,0,0,1,0,0
35,121332,1,3,574360,2,1877.0,1,0,0,1,0,0
30,29106,1,1,446090,3,224.0,0,0,0,0,1,0
30,29106,1,1,724180,3,255.0,0,0,0,0,1,0
30,29106,1,1,1205850,3,284.0,0,0,0,0,1,0
30,29106,1,1,208860,2,315.0,0,0,0,0,1,0
31,29106,1,1,429790,2,345.0,0,0,0,0,1,0
31,29106,1,1,0,2,376.0,0,0,0,0,1,0
31,29106,1,1,200000,1,406.0,0,0,0,0,1,0
31,29106,1,1,0,1,437.0,0,0,0,0,1,0
31,29106,1,1,100350,1,468.0,0,0,0,0,1,0
31,29106,1,1,0,1,498.0,0,0,0,0,1,1
28,12938,1,1,0,1,14.0,0,0,0,1,0,0
28,12938,1,1,0,1,44.0,0,0,0,1,0,0
40,43969,1,1,335270,3,106.0,0,1,0,1,0,0
40,43969,1,1,948590,3,137.0,0,1,0,1,0,0
40,43969,1,1,1182440,3,166.0,0,1,0,1,0,0
40,43969,1,1,198600,2,197.0,0,1,0,1,0,0
40,43969,1,1,194600,2,227.0,0,1,0,1,0,0
40,43969,1,1,120640,2,258.0,0,1,0,1,0,0
40,43969,1,1,350180,3,288.0,0,1,0,1,0,0
40,43969,1,1,0,3,319.0,0,1,0,1,0,0
40,43969,1,1,725520,3,350.0,0,1,0,1,0,0
41,43969,1,1,0,1,380.0,0,1,0,1,0,0
41,43969,1,1,0,1,411.0,0,1,0,1,0,0
41,43969,1,1,316460,1,441.0,0,1,0,1,0,0
41,43969,1,1,350500,1,472.0,0,1,0,1,0,0
41,43969,1,1,317680,1,503.0,0,1,0,1,0,0
41,43969,1,1,0,1,531.0,0,1,0,1,0,0
25,52364,2,2,275510,2,72.0,0,1,1,0,0,0
26,52364,2,2,742270,2,103.0,0,1,1,0,0,0
26,52364,2,2,484040,2,132.0,0,1,1,0,0,0
26,52364,2,2,562490,2,163.0,0,1,1,0,0,0
26,52364,2,2,0,2,193.0,0,1,1,0,0,0
26,52364,2,2,0,2,224.0,0,1,1,0,0,0
26,52364,2,2,0,1,254.0,0,1,1,0,0,0
26,52364,2,2,0,1,285.0,0,1,1,0,0,0
26,52364,2,2,207420,1,316.0,0,1,1,0,0,1
34,77156,3,3,151210,2,3.0,0,1,0,0,1,0
35,77156,3,3,330550,2,34.0,0,1,0,0,1,0
35,77156,3,3,649800,2,64.0,0,1,0,0,1,0
45,137082,2,4,864020,2,1425.0,1,1,1,0,0,0
45,137082,2,4,718160,2,1456.0,1,1,1,0,0,0
45,137082,2,4,2244710,2,1485.0,1,1,1,0,0,0
45,137082,2,4,-250000,1,1516.0,1,1,1,0,0,0
45,137082,2,4,824330,1,1546.0,1,1,1,0,0,0
45,137082,2,4,151850,1,1577.0,1,1,1,0,0,0
45,137082,2,4,852380,2,1607.0,1,1,1,0,0,0
45,137082,2,4,347590,2,1638.0,1,1,1,0,0,0
45,137082,2,4,122770,2,1669.0,1,1,1,0,0,1
29,45245,1,1,0,1,767.0,0,1,0,0,1,0
29,45245,1,1,265760,1,798.0,0,1,0,0,1,0
29,45245,1,1,0,1,827.0,0,1,0,0,1,1
33,43611,2,2,0,2,27.0,0,0,1,0,0,0
33,43611,2,2,0,2,58.0,0,0,1,0,0,0
34,43611,2,2,1550840,2,86.0,0,0,1,0,0,0
34,43611,2,2,0,1,117.0,0,0,1,0,0,0
34,43611,2,2,0,1,147.0,0,0,1,0,0,0
34,43611,2,2,300000,1,178.0,0,0,1,0,0,0
34,43611,2,2,777190,2,208.0,0,0,1,0,0,0
34,43611,2,2,0,2,239.0,0,0,1,0,0,0
34,43611,2,2,0,2,270.0,0,0,1,0,0,0
34,43611,2,2,154940,1,300.0,0,0,1,0,0,0
34,43611,2,2,240990,1,331.0,0,0,1,0,0,0
34,43611,2,2,0,1,361.0,0,0,1,0,0,0
30,45923,2,2,0,1,9.0,0,1,0,0,1,0
30,45923,2,2,0,1,39.0,0,1,0,0,1,0
30,45923,2,2,200000,1,70.0,0,1,0,0,1,0
30,45923,2,2,400000,1,101.0,0,1,0,0,1,0
30,45923,2,2,-200000,1,131.0,0,1,0,0,1,1
32,70428,1,1,0,1,64.0,0,1,0,0,1,0
32,70428,1,1,0,1,95.0,0,1,0,0,1,1
35,133783,1,3,1071580,2,1082.0,1,0,1,0,0,0
35,133783,1,3,604940,2,1113.0,1,0,1,0,0,0
35,133783,1,3,1965720,2,1142.0,1,0,1,0,0,0
35,133783,1,3,100520,2,1173.0,1,0,1,0,0,0
35,133783,1,3,400000,2,1203.0,1,0,1,0,0,0
35,133783,1,3,120030,2,1234.0,1,0,1,0,0,0
35,133783,1,3,1100030,3,1264.0,1,0,1,0,0,0
35,133783,1,3,346150,3,1295.0,1,0,1,0,0,0
36,133783,1,3,1377440,3,1326.0,1,0,1,0,0,0
36,133783,1,3,945750,3,1356.0,1,0,1,0,0,0
36,133783,1,3,382870,3,1387.0,1,0,1,0,0,0
36,133783,1,3,350060,3,1417.0,1,0,1,0,0,0
36,133783,1,3,1750850,2,1448.0,1,0,1,0,0,0
36,133783,1,3,451350,2,1479.0,1,0,1,0,0,0
36,133783,1,3,650990,2,1507.0,1,0,1,0,0,0
36,133783,1,3,0,3,1538.0,1,0,1,0,0,0
36,133783,1,3,929030,3,1568.0,1,0,1,0,0,0
36,133783,1,3,523680,3,1599.0,1,0,1,0,0,0
36,133783,1,3,350050,2,1629.0,1,0,1,0,0,0
36,133783,1,3,346330,2,1660.0,1,0,1,0,0,0
37,133783,1,3,825070,2,1691.0,1,0,1,0,0,0
37,133783,1,3,1452640,3,1721.0,1,0,1,0,0,0
37,133783,1,3,638180,3,1752.0,1,0,1,0,0,0
37,133783,1,3,800710,3,1782.0,1,0,1,0,0,0
34,84850,3,3,0,1,2.0,0,1,1,0,0,0
34,84850,3,3,0,1,30.0,0,1,1,0,0,0
35,84850,3,3,0,1,61.0,0,1,1,0,0,1
32,97722,2,4,189360,1,1670.0,1,1,0,0,1,0
32,97722,2,4,390810,1,1701.0,1,1,0,0,1,0
32,97722,2,4,1846360,1,1730.0,1,1,0,0,1,0
33,97722,2,4,194010,2,1761.0,1,1,0,0,1,0
33,97722,2,4,371160,2,1791.0,1,1,0,0,1,0
33,97722,2,4,427870,2,1822.0,1,1,0,0,1,0
33,97722,2,4,1320640,3,1852.0,1,1,0,0,1,0
33,97722,2,4,819300,3,1883.0,1,1,0,0,1,0
33,97722,2,4,1816560,3,1914.0,1,1,0,0,1,0
33,97722,2,4,4687690,3,1944.0,1,1,0,0,1,0
33,97722,2,4,150390,3,1975.0,1,1,0,0,1,0
33,97722,2,4,754670,3,2005.0,1,1,0,0,1,0
33,97722,2,4,1010420,2,2036.0,1,1,0,0,1,0
33,97722,2,4,1153140,2,2067.0,1,1,0,0,1,0
33,97722,2,4,3643640,2,2095.0,1,1,0,0,1,0
34,97722,2,4,150900,1,2126.0,1,1,0,0,1,0
34,97722,2,4,200000,1,2156.0,1,1,0,0,1,0
34,97722,2,4,300000,1,2187.0,1,1,0,0,1,0
34,97722,2,4,908260,2,2217.0,1,1,0,0,1,0
34,97722,2,4,454590,2,2248.0,1,1,0,0,1,0
34,97722,2,4,774060,2,2279.0,1,1,0,0,1,0
34,97722,2,4,1758980,3,2309.0,1,1,0,0,1,0
34,97722,2,4,1433660,3,2340.0,1,1,0,0,1,0
34,97722,2,4,2701750,3,2370.0,1,1,0,0,1,0
27,73194,2,2,0,1,29.0,0,0,0,0,1,0
27,73194,2,2,0,1,60.0,0,0,0,0,1,0
28,73194,2,2,0,1,91.0,0,0,0,0,1,0
28,73194,2,2,826060,2,121.0,0,0,0,0,1,0
28,73194,2,2,405480,2,152.0,0,0,0,0,1,0
28,73194,2,2,0,2,182.0,0,0,0,0,1,0
28,73194,2,2,0,1,213.0,0,0,0,0,1,1
30,40604,1,1,116660,2,76.0,0,0,0,0,1,0
31,40604,1,1,157990,2,107.0,0,0,0,0,1,0
31,40604,1,1,645580,2,136.0,0,0,0,0,1,0
31,40604,1,1,0,1,167.0,0,0,0,0,1,1
34,65729,2,2,486280,2,24.0,0,0,0,1,0,0
34,65729,2,2,151500,2,54.0,0,0,0,1,0,0
34,65729,2,2,542270,3,85.0,0,0,0,1,0,0
34,65729,2,2,335290,3,116.0,0,0,0,1,0,0
34,65729,2,2,2157570,3,144.0,0,0,0,1,0,0
34,65729,2,2,520650,3,175.0,0,0,0,1,0,0
35,65729,2,2,393010,3,205.0,0,0,0,1,0,0
35,65729,2,2,808650,3,236.0,0,0,0,1,0,0
35,65729,2,2,846670,4,266.0,0,0,0,1,0,0
35,65729,2,2,1082600,4,297.0,0,0,0,1,0,0
35,65729,2,2,1047930,4,328.0,0,0,0,1,0,0
35,65729,2,2,80000,2,358.0,0,0,0,1,0,0
35,65729,2,2,693270,2,389.0,0,0,0,1,0,0
35,65729,2,2,602500,2,419.0,0,0,0,1,0,0
38,76069,2,2,150150,1,213.0,0,1,0,1,0,0
38,76069,2,2,250000,1,244.0,0,1,0,1,0,0
38,76069,2,2,521200,1,273.0,0,1,0,1,0,0
38,76069,2,2,0,1,304.0,0,1,0,1,0,0
38,76069,2,2,0,1,334.0,0,1,0,1,0,1
44,91279,1,3,1008270,2,1128.0,1,0,0,0,1,0
44,91279,1,3,1560100,2,1159.0,1,0,0,0,1,0
44,91279,1,3,1996410,2,1188.0,1,0,0,0,1,0
44,91279,1,3,579510,4,1219.0,1,0,0,0,1,0
44,91279,1,3,1217040,4,1249.0,1,0,0,0,1,0
45,91279,1,3,889860,4,1280.0,1,0,0,0,1,0
45,91279,1,3,1252940,3,1310.0,1,0,0,0,1,0
45,91279,1,3,376540,3,1341.0,1,0,0,0,1,0
45,91279,1,3,958100,3,1372.0,1,0,0,0,1,0
45,91279,1,3,711800,3,1402.0,1,0,0,0,1,0
45,91279,1,3,914710,3,1433.0,1,0,0,0,1,0
45,91279,1,3,519940,3,1463.0,1,0,0,0,1,0
45,91279,1,3,1606390,3,1494.0,1,0,0,0,1,0
45,91279,1,3,1019100,3,1525.0,1,0,0,0,1,0
45,91279,1,3,4023690,3,1553.0,1,0,0,0,1,0
45,91279,1,3,150090,4,1584.0,1,0,0,0,1,0
45,91279,1,3,1582250,4,1614.0,1,0,0,0,1,0
46,91279,1,3,807740,4,1645.0,1,0,0,0,1,0
46,91279,1,3,419520,3,1675.0,1,0,0,0,1,0
46,91279,1,3,896090,3,1706.0,1,0,0,0,1,0
46,91279,1,3,1091450,3,1737.0,1,0,0,0,1,0
46,91279,1,3,1048110,3,1767.0,1,0,0,0,1,0
46,91279,1,3,348570,3,1798.0,1,0,0,0,1,0
46,91279,1,3,1949460,3,1828.0,1,0,0,0,1,0
29,24049,2,2,0,1,19.0,0,0,0,0,1,0
29,24049,2,2,0,1,49.0,0,0,0,0,1,0
35,41553,2,2,397220,2,74.0,0,0,0,1,0,0
35,41553,2,2,587090,2,105.0,0,0,0,1,0,0
35,41553,2,2,1251860,2,134.0,0,0,0,1,0,0
35,41553,2,2,101500,2,165.0,0,0,0,1,0,0
36,41553,2,2,101880,2,195.0,0,0,0,1,0,0
36,41553,2,2,211320,2,226.0,0,0,0,1,0,0
36,41553,2,2,323620,2,256.0,0,0,0,1,0,0
36,41553,2,2,111530,2,287.0,0,0,0,1,0,0
36,41553,2,2,242950,2,318.0,0,0,0,1,0,1
34,25028,1,1,0,2,25.0,0,0,0,0,1,0
34,25028,1,1,970110,2,56.0,0,0,0,0,1,0
34,25028,1,1,0,2,87.0,0,0,0,0,1,0
34,25028,1,1,344150,2,117.0,0,0,0,0,1,0
34,25028,1,1,220050,2,148.0,0,0,0,0,1,0
34,25028,1,1,300670,2,178.0,0,0,0,0,1,0
34,25028,1,1,360000,2,209.0,0,0,0,0,1,0
34,25028,1,1,250040,2,240.0,0,0,0,0,1,0
34,25028,1,1,860080,2,268.0,0,0,0,0,1,0
34,25028,1,1,201480,1,299.0,0,0,0,0,1,0
34,25028,1,1,0,1,329.0,0,0,0,0,1,1
42,38625,1,1,0,1,132.0,0,0,0,0,1,0
42,38625,1,1,0,1,163.0,0,0,0,0,1,0
42,38625,1,1,0,1,192.0,0,0,0,0,1,0
43,38625,1,1,0,1,284.0,0,0,0,0,1,1
40,58207,1,2,333580,3,959.0,1,1,1,0,0,0
40,58207,1,2,760830,3,990.0,1,1,1,0,0,0
40,58207,1,2,1749540,3,1019.0,1,1,1,0,0,0
40,58207,1,2,243950,4,1050.0,1,1,1,0,0,0
40,58207,1,2,974770,4,1080.0,1,1,1,0,0,0
40,58207,1,2,427570,4,1111.0,1,1,1,0,0,0
40,58207,1,2,432500,2,1141.0,1,1,1,0,0,0
40,58207,1,2,150450,2,1172.0,1,1,1,0,0,0
40,58207,1,2,554320,2,1203.0,1,1,1,0,0,0
40,58207,1,2,541910,3,1233.0,1,1,1,0,0,0
40,58207,1,2,500000,3,1264.0,1,1,1,0,0,0
40,58207,1,2,505220,3,1294.0,1,1,1,0,0,0
41,58207,1,2,1070530,3,1325.0,1,1,1,0,0,0
41,58207,1,2,855330,3,1356.0,1,1,1,0,0,0
41,58207,1,2,1403280,3,1384.0,1,1,1,0,0,0
41,58207,1,2,418790,3,1415.0,1,1,1,0,0,0
41,58207,1,2,324970,3,1445.0,1,1,1,0,0,0
41,58207,1,2,650040,3,1476.0,1,1,1,0,0,0
41,58207,1,2,350030,3,1506.0,1,1,1,0,0,0
41,58207,1,2,732670,3,1537.0,1,1,1,0,0,0
41,58207,1,2,1219720,3,1568.0,1,1,1,0,0,0
41,58207,1,2,205080,3,1598.0,1,1,1,0,0,0
41,58207,1,2,1203590,3,1629.0,1,1,1,0,0,0
41,58207,1,2,682130,3,1659.0,1,1,1,0,0,0
29,33320,2,2,0,1,29.0,0,0,0,1,0,0
29,33320,2,2,253660,1,60.0,0,0,0,1,0,0
29,33320,2,2,0,1,90.0,0,0,0,1,0,0
29,33320,2,2,0,1,121.0,0,0,0,1,0,0
29,33320,2,2,0,1,151.0,0,0,0,1,0,0
39,57225,2,2,113800,1,149.0,0,0,1,0,0,0
39,57225,2,2,291010,1,180.0,0,0,1,0,0,0
39,57225,2,2,205020,1,209.0,0,0,1,0,0,0
39,57225,2,2,0,1,240.0,0,0,1,0,0,1
28,52572,1,1,48140,1,318.0,0,1,1,0,0,0
28,52572,1,1,136510,1,349.0,0,1,1,0,0,0
28,52572,1,1,0,1,378.0,0,1,1,0,0,1
29,56243,2,2,0,1,16.0,0,0,0,0,1,0
32,97153,2,3,811710,2,345.0,1,1,0,1,0,0
32,97153,2,3,902070,2,376.0,1,1,0,1,0,0
32,97153,2,3,1838150,2,405.0,1,1,0,1,0,0
32,97153,2,3,100140,2,436.0,1,1,0,1,0,0
32,97153,2,3,100450,2,466.0,1,1,0,1,0,0
32,97153,2,3,510530,2,497.0,1,1,0,1,0,0
32,97153,2,3,790790,2,527.0,1,1,0,1,0,0
32,97153,2,3,285900,2,558.0,1,1,0,1,0,0
32,97153,2,3,860740,2,589.0,1,1,0,1,0,0
32,97153,2,3,774850,2,619.0,1,1,0,1,0,0
32,97153,2,3,405860,2,650.0,1,1,0,1,0,0
32,97153,2,3,379120,2,680.0,1,1,0,1,0,0
33,97153,2,3,344780,1,711.0,1,1,0,1,0,0
33,97153,2,3,450000,1,742.0,1,1,0,1,0,0
33,97153,2,3,300000,1,770.0,1,1,0,1,0,0
33,97153,2,3,385990,2,801.0,1,1,0,1,0,0
33,97153,2,3,630580,2,831.0,1,1,0,1,0,0
33,97153,2,3,246810,2,862.0,1,1,0,1,0,0
33,97153,2,3,614010,2,892.0,1,1,0,1,0,0
33,97153,2,3,0,2,923.0,1,1,0,1,0,1
36,61575,2,2,0,3,10.0,0,1,0,1,0,0
36,61575,2,2,811010,3,41.0,0,1,0,1,0,0
36,61575,2,2,943310,3,71.0,0,1,0,1,0,0
35,92559,3,3,0,1,26.0,0,1,0,1,0,0
35,92559,3,3,500000,1,57.0,0,1,0,1,0,0
35,92559,3,3,490000,1,87.0,0,1,0,1,0,0
35,92559,3,3,0,1,118.0,0,1,0,1,0,0
35,92559,3,3,-990000,1,148.0,0,1,0,1,0,1
28,42027,2,2,0,1,25.0,0,1,1,0,0,0
30,74051,1,2,452730,2,1250.0,1,0,1,0,0,0
30,74051,1,2,705790,2,1281.0,1,0,1,0,0,0
31,74051,1,2,981120,2,1310.0,1,0,1,0,0,0
31,74051,1,2,220360,2,1341.0,1,0,1,0,0,0
31,74051,1,2,192180,2,1371.0,1,0,1,0,0,0
31,74051,1,2,0,2,1402.0,1,0,1,0,0,0
31,74051,1,2,578480,2,1432.0,1,0,1,0,0,0
31,74051,1,2,151500,2,1463.0,1,0,1,0,0,0
31,74051,1,2,0,2,1494.0,1,0,1,0,0,0
31,74051,1,2,320050,1,1524.0,1,0,1,0,0,0
31,74051,1,2,0,1,1555.0,1,0,1,0,0,0
31,74051,1,2,100160,1,1585.0,1,0,1,0,0,1
26,38390,1,1,0,1,86.0,0,0,0,0,1,0
26,38390,1,1,0,1,117.0,0,0,0,0,1,1
39,80489,3,3,0,1,6.0,0,0,0,0,1,0
39,80489,3,3,607260,1,36.0,0,0,0,0,1,0
40,93113,1,2,543530,3,1150.0,1,0,0,0,1,0
40,93113,1,2,492580,3,1181.0,1,0,0,0,1,0
40,93113,1,2,1577250,3,1210.0,1,0,0,0,1,0
40,93113,1,2,105140,3,1241.0,1,0,0,0,1,0
40,93113,1,2,721210,3,1271.0,1,0,0,0,1,0
40,93113,1,2,203580,3,1302.0,1,0,0,0,1,0
40,93113,1,2,150590,1,1332.0,1,0,0,0,1,0
41,93113,1,2,190840,1,1363.0,1,0,0,0,1,0
41,93113,1,2,200000,1,1394.0,1,0,0,0,1,0
41,93113,1,2,107520,1,1424.0,1,0,0,0,1,1
25,78754,2,3,1178930,2,986.0,1,0,1,0,0,0
25,78754,2,3,2324470,2,1017.0,1,0,1,0,0,0
25,78754,2,3,1278770,2,1046.0,1,0,1,0,0,0
25,78754,2,3,0,4,1077.0,1,0,1,0,0,0
26,78754,2,3,682440,4,1107.0,1,0,1,0,0,0
26,78754,2,3,1328920,4,1138.0,1,0,1,0,0,0
26,78754,2,3,232800,4,1168.0,1,0,1,0,0,0
26,78754,2,3,1984360,4,1199.0,1,0,1,0,0,0
26,78754,2,3,2870020,4,1230.0,1,0,1,0,0,0
26,78754,2,3,2375120,4,1260.0,1,0,1,0,0,0
26,78754,2,3,1056680,4,1291.0,1,0,1,0,0,0
26,78754,2,3,387720,4,1321.0,1,0,1,0,0,0
26,78754,2,3,1676920,3,1352.0,1,0,1,0,0,0
26,78754,2,3,291000,3,1383.0,1,0,1,0,0,0
26,78754,2,3,4464340,3,1411.0,1,0,1,0,0,0
26,78754,2,3,1066550,4,1442.0,1,0,1,0,0,0
27,78754,2,3,582020,4,1472.0,1,0,1,0,0,0
27,78754,2,3,1005510,4,1503.0,1,0,1,0,0,0
27,78754,2,3,473390,2,1533.0,1,0,1,0,0,0
27,78754,2,3,483090,2,1564.0,1,0,1,0,0,0
27,78754,2,3,583080,2,1595.0,1,0,1,0,0,0
27,78754,2,3,0,1,1625.0,1,0,1,0,0,0
27,78754,2,3,649560,1,1656.0,1,0,1,0,0,0
27,78754,2,3,0,1,1686.0,1,0,1,0,0,0
36,43083,1,1,512580,2,977.0,0,0,0,1,0,0
36,43083,1,1,321880,2,1008.0,0,0,0,1,0,0
36,43083,1,1,693450,2,1037.0,0,0,0,1,0,0
36,43083,1,1,100870,1,1068.0,0,0,0,1,0,0
36,43083,1,1,0,1,1098.0,0,0,0,1,0,0
36,43083,1,1,0,1,1129.0,0,0,0,1,0,1
39,74684,2,2,1094020,2,121.0,0,0,0,1,0,0
39,74684,2,2,243720,2,152.0,0,0,0,1,0,0
39,74684,2,2,400140,2,181.0,0,0,0,1,0,0
39,74684,2,2,100260,2,212.0,0,0,0,1,0,0
39,74684,2,2,0,2,242.0,0,0,0,1,0,0
39,74684,2,2,251000,2,273.0,0,0,0,1,0,0
39,74684,2,2,206110,1,303.0,0,0,0,1,0,0
39,74684,2,2,150020,1,334.0,0,0,0,1,0,0
40,74684,2,2,207250,1,365.0,0,0,0,1,0,0
40,74684,2,2,0,1,395.0,0,0,0,1,0,1
45,30921,1,3,245490,1,1103.0,1,0,1,0,0,0
45,30921,1,3,717480,1,1134.0,1,0,1,0,0,0
45,30921,1,3,1061690,1,1163.0,1,0,1,0,0,0
45,30921,1,3,285950,2,1194.0,1,0,1,0,0,0
45,30921,1,3,244410,2,1224.0,1,0,1,0,0,0
45,30921,1,3,449320,2,1255.0,1,0,1,0,0,0
46,30921,1,3,780200,2,1285.0,1,0,1,0,0,0
46,30921,1,3,253220,2,1316.0,1,0,1,0,0,0
46,30921,1,3,552150,2,1347.0,1,0,1,0,0,0
46,30921,1,3,1124510,3,1377.0,1,0,1,0,0,0
46,30921,1,3,783850,3,1408.0,1,0,1,0,0,0
46,30921,1,3,250000,3,1438.0,1,0,1,0,0,0
46,30921,1,3,825580,2,1469.0,1,0,1,0,0,0
46,30921,1,3,679210,2,1500.0,1,0,1,0,0,0
46,30921,1,3,2159820,2,1528.0,1,0,1,0,0,0
46,30921,1,3,0,2,1559.0,1,0,1,0,0,0
46,30921,1,3,704870,2,1589.0,1,0,1,0,0,0
46,30921,1,3,437300,2,1620.0,1,0,1,0,0,0
47,30921,1,3,523410,2,1650.0,1,0,1,0,0,0
47,30921,1,3,476230,2,1681.0,1,0,1,0,0,0
47,30921,1,3,314810,2,1712.0,1,0,1,0,0,0
47,30921,1,3,368530,3,1742.0,1,0,1,0,0,0
47,30921,1,3,465000,3,1773.0,1,0,1,0,0,0
47,30921,1,3,1333760,3,1803.0,1,0,1,0,0,0
34,65053,2,2,100000,1,171.0,0,0,0,0,1,0
34,65053,2,2,-300260,1,202.0,0,0,0,0,1,0
34,65053,2,2,164280,1,231.0,0,0,0,0,1,0
34,65053,2,2,140640,2,262.0,0,0,0,0,1,0
34,65053,2,2,164880,2,292.0,0,0,0,0,1,0
34,65053,2,2,436010,2,323.0,0,0,0,0,1,0
34,65053,2,2,0,1,353.0,0,0,0,0,1,0
34,65053,2,2,0,1,384.0,0,0,0,0,1,1
33,88180,3,3,0,2,28.0,0,0,1,0,0,0
33,88180,3,3,1465000,2,58.0,0,0,1,0,0,0
37,120771,2,4,0,1,16.0,1,0,0,1,0,1
32,14489,1,1,0,1,26.0,0,0,0,1,0,0
32,14489,1,1,210000,1,55.0,0,0,0,1,0,0
32,14489,1,1,0,1,86.0,0,0,0,1,0,1
